rowID,PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
3204,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,127427,Zeus faber,-9,IC000533,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue],Zeus faber (ITIS: 166287: WoRMS 127427),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007601,S09133,S104,S1131,S1218,S1319,S1430,S152
3205,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,IC000534,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
3206,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,ODAWCF01,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
3207,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,IC001046,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
3208,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,150637,Eutrigla gurnardus,-9,IC001143,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue],Eutrigla gurnardus (ITIS: 167044: WoRMS 150637),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007518,S09133,S104,S1131,S1218,S1319,S1430,S152
3209,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,-9,ODAWCF31,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE006605,S09133,S104,S1131,S1218,S1319,S1430,S152
3210,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126554,Lophius budegassa,-9,IC000752,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue],Lophius budegassa (ITIS: 164502: WoRMS 126554),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007534,S09133,S104,S1131,S1218,S1319,S1430,S152
3211,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126555,Lophius piscatorius,-9,IC000247,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue],Lophius piscatorius (ITIS: 164501: WoRMS 126555),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007536,S09133,S104,S1131,S1218,S1319,S1430,S152
3212,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126437,Melanogrammus aeglefinus,-9,IC000753,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue],Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007541,S09133,S104,S1131,S1218,S1319,S1430,S152
3213,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126438,Merlangius merlangus,-9,ODAWCF13,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE006639,S09133,S104,S1131,S1218,S1319,S1430,S152
3214,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126484,Merluccius merluccius,-9,IC002209,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007543,S09133,S104,S1131,S1218,S1319,S1430,S152
3215,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,127140,Microstomus kitt,-9,IC001520,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Microstomus kitt (ITIS: 172888: WoRMS 127140) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Microstomus kitt (ITIS: 172888: WoRMS 127140) [Subcomponent: muscle tissue],Microstomus kitt (ITIS: 172888: WoRMS 127140),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007547,S09133,S104,S1131,S1218,S1319,S1430,S152
3216,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,MU,W,-9,-9,Fish,126461,Molva molva,-9,IC002210,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: muscle tissue],Molva molva (ITIS: 164760: WoRMS 126461),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE007551,S09133,S104,S1131,S1218,S1319,S1430,S152
3217,OC-DD,"TDE (o,p') = DDD (o,p')",53-19-0,CF,TDEOP,-9,SB,W,-9,-9,Mollusca,140480,Mytilus edulis,-9,ODAWCF14,"Concentration of 2,4'-dichlorodiphenyldichloroethane {o,p'-DDD mitotane CAS 53-19-0} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
3218,O-PAH,"dibenz[a,h]anthracene",53-70-3,CF,DBAHA,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,IC001880,"Concentration of dibenzo(a,h)anthracene {CAS 53-70-3} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]}",Concentration,not specified,"dibenzo(a,h)anthracene",per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002048,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
3219,O-PAH,"dibenz[a,h]anthracene",53-70-3,CF,DBAHA,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,IC001642,"Concentration of dibenzo(a,h)anthracene {CAS 53-70-3} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]}",Concentration,not specified,"dibenzo(a,h)anthracene",per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002048,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
3220,O-PAH,"dibenz[a,h]anthracene",53-70-3,CF,DBAHA,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,AHMMCF01,"Concentration of dibenzo(a,h)anthracene {CAS 53-70-3} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",Concentration,not specified,"dibenzo(a,h)anthracene",per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002048,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
3221,O-PAH,"dibenz[a,h]anthracene",53-70-3,CF,DBAHA,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,IC002069,"Concentration of dibenzo(a,h)anthracene {CAS 53-70-3} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]}",Concentration,not specified,"dibenzo(a,h)anthracene",per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002048,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
3222,O-PAH,"dibenz[a,h]anthracene",53-70-3,CF,DBAHA,-9,SB,W,-9,-9,Mollusca,140480,Mytilus edulis,-9,AHMMCF14,"Concentration of dibenzo(a,h)anthracene {CAS 53-70-3} per unit wet weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Concentration,not specified,"dibenzo(a,h)anthracene",per unit wet weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002048,S055,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
3223,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,IC002023,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
3224,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Crustacean,107616,Palaemon serratus,-9,IC001207,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Palaemon serratus (ITIS: 96451: WoRMS 107616) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Palaemon serratus (ITIS: 96451: WoRMS 107616) [Subcomponent: muscle tissue],Palaemon serratus (ITIS: 96451: WoRMS 107616),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007559,S09133,S104,S1131,S1218,S1319,S1430,S152
3225,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,IC002024,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE006632,S09133,S104,S1131,S1218,S1319,S1430,S152
3226,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,126440,Pollachius pollachius,-9,IC001842,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue],Pollachius pollachius (ITIS: 164728: WoRMS 126440),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007565,S09133,S104,S1131,S1218,S1319,S1430,S152
3228,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127023,Scomber scombrus,-9,IC001322,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue],Scomber scombrus (ITIS: 172414: WoRMS 127023),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007119,S09133,S104,S1131,S1218,S1319,S1430,S152
3229,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127150,Scophthalmus rhombus,-9,IC000820,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Scophthalmus rhombus (ITIS: 172749: WoRMS 127150) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Scophthalmus rhombus (ITIS: 172749: WoRMS 127150) [Subcomponent: muscle tissue],Scophthalmus rhombus (ITIS: 172749: WoRMS 127150),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007585,S09133,S104,S1131,S1218,S1319,S1430,S152
3230,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127160,Solea solea,-9,IC001843,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Solea solea (ITIS: 173002: WoRMS 127160) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Solea solea (ITIS: 173002: WoRMS 127160) [Subcomponent: muscle tissue],Solea solea (ITIS: 173002: WoRMS 127160),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007591,S09133,S104,S1131,S1218,S1319,S1430,S152
3231,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127026,Thunnus alalunga,-9,IC002754,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue],Thunnus alalunga (ITIS: 172419: WoRMS 127026),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE008503,S09133,S104,S1131,S1218,S1319,S1430,S152
3233,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,127427,Zeus faber,-9,IC001323,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue],Zeus faber (ITIS: 166287: WoRMS 127427),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007601,S09133,S104,S1131,S1218,S1319,S1430,S152
3234,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,IC001844,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
3235,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,LI,W,-9,-9,Fish,126759,Anarhichas minor,-9,IC001208,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Anarhichas minor (ITIS: 171342: WoRMS 126759) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Anarhichas minor (ITIS: 171342: WoRMS 126759) [Subcomponent: liver],Anarhichas minor (ITIS: 171342: WoRMS 126759),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE007498,S09133,S104,S1131,S1216,S1319,S1430,S152
3236,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,LI,W,-9,-9,Bird,137130,Cepphus grylle,-9,IC002636,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Cepphus grylle (ITIS: 176985: WoRMS 137130) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Cepphus grylle (ITIS: 176985: WoRMS 137130) [Subcomponent: liver],Cepphus grylle (ITIS: 176985: WoRMS 137130),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE008505,S09133,S104,S1131,S1216,S1319,S1430,S152
3237,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,LI,W,-9,-9,Fish,126417,Clupea harengus,-9,IC001324,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: liver],Clupea harengus (ITIS: 161722: WoRMS 126417),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE006619,S09133,S104,S1131,S1216,S1319,S1430,S152
3238,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,L,-9,-9,Fish,126417,Clupea harengus,-9,IC000320,"Lipid-normalised concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} in biota {Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue]}",Lipid-normalised concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",in,biota,Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue],Clupea harengus (ITIS: 161722: WoRMS 126417),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600044,S0700006,CS001026,S026,MAT01963,BE006620,S09133,S104,S1131,S1218,S1319,S1430,S152
3239,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,MU,W,-9,-9,Fish,126417,Clupea harengus,-9,IC001593,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue],Clupea harengus (ITIS: 161722: WoRMS 126417),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE006620,S09133,S104,S1131,S1218,S1319,S1430,S152
3240,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,WO,W,-9,-9,Fish,126417,Clupea harengus,-9,IC002025,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit wet weight of biota {Clupea harengus (ITIS: 161722: WoRMS 126417)}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit wet weight of,biota,Clupea harengus (ITIS: 161722: WoRMS 126417),Clupea harengus (ITIS: 161722: WoRMS 126417),not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001026,S055,MAT01963,BE001319,S09133,S104,S1131,S1219,S1319,S1430,S152
3242,O-BR,"2,2',4,4'-tetrabromodiphenyl ether (PBDE47)",5436-43-1,CF,BDE47,-9,TM,D,-9,-9,Crustacean,107552,Crangon crangon,-9,IC002026,"Concentration of 2,2',4,4'-tetrabromodiphenyl ether {BDE47 CAS 5436-43-1} per unit dry weight of biota {Crangon crangon (ITIS: 97118: WoRMS 107552) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4'-tetrabromodiphenyl ether",per unit dry weight of,biota,Crangon crangon (ITIS: 97118: WoRMS 107552) [Subcomponent: muscle tissue],Crangon crangon (ITIS: 97118: WoRMS 107552),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001026,S041,MAT01963,BE007110,S09133,S104,S1131,S1218,S1319,S1430,S152
