rowID,PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
742,-9,phaeophytin-a,603-17-8,CW,PHATA,ug/l,WT,W,FF-GF-1.2,-9,-9,-9,-9,PHEOPH03,,,Concentration,not specified,Pheophytin a,per unit wet weight of,water body [dissolved plus reactive particulate <GF/C phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002998,S055,MAT00612,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
743,-9,simazine,122-34-9,CW,SIMZ,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00117,,,Concentration,not specified,Simazine,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS000837,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
744,-9,suspended solids,-9,CW,SUSP,mg/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,TSEDGVP1,,,Concentration,not specified,not applicable,per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
745,-9,Tributyltin ion,36643-28-4,CW,TBSN+,ug/l,WT,W,NF,-9,-9,-9,-9,TBTUFW02,,,Concentration,not specified,Tributylétain cation,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002650,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
748,-9,tributyltin (TBT) - expressed as Sn-atom,GM,CW,TBTIN,ug/l,WT,W,NF,-9,-9,-9,-9,WTCTM023,,,Concentration,not specified,tributyltin (expressed as tin),per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002813,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
749,-9,"TDE (o,p') = DDD (o,p')",53-19-0,CW,TDEOP,ug/l,WT,W,NF,-9,-9,-9,-9,TDEOPBF1,,,Concentration,not specified,"2,4'-dichlorodiphenyldichloroethane",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001103,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
750,-9,"TDE (p,p') = DDD (p,p')",72-54-8,CW,TDEPP,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00049,,,Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
756,-9,toluene,108-88-3,CW,TOL,ug/l,WT,W,NF,-9,-9,-9,-9,RWSX0006,,,Concentration,not specified,methylbenzene,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003183,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
757,-9,triphenyltin - expressed as Sn-atom,GM,CW,TPTIN,ug/l,WT,W,NF,-9,-9,-9,-9,WTCTM025,,,Concentration,not specified,triphenyltin (expressed as tin),per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002815,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
759,-9,"1,2,4-trichlorobenzene",120-82-1,CW,TRCB,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00007,,,Concentration,not specified,"Trichlorobenzène-1,2,4",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS000956,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
760,-9,"1,2,3-trichlorobenzene",87-61-6,CW,TRCB1,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00006,,,Concentration,not specified,"1,2,3-trichlorobenzene",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS000949,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
761,-9,"1,3,5-trichlorobenzene",108-70-3,CW,TRCB2,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00012,,,Concentration,not specified,"1,3,5-trichlorobenzene",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS000970,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
762,-9,"1,2,3/1,2,4/1,3,5 trichlorobenzene mixture",GM,CW,TRCBM1,ug/l,WT,W,NF,-9,-9,-9,-9,C19CX010,,,Concentration,not specified,trichlorobenzenes,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003383,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
763,-9,turbidity,-9,CW,TURB,ntu,WT,W,NF,-9,-9,-9,-9,TURBXXXX,,,Turbidity,not specified,not applicable,of the,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600174,S0700006,,S032,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
764,-9,uranium,7440-61-1,CW,U,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,CURCX005,,,Concentration,not specified,uranium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS026907,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
765,-9,vanadium,7440-62-2,CW,V,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD0001,,,Concentration,not specified,vanadium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002664,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
766,-9,xylene,1330-20-7,CW,XYL,ug/l,WT,W,NF,-9,-9,-9,-9,CXYCX006,,,Concentration,not specified,xylene,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003384,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
767,-9,m- & p-xylene,GM,CW,XYLMP,ug/l,WT,W,NF,-9,-9,-9,-9,XYLMPBF1,,,Concentration,not specified,"1,3-dimethylbenzene+1,4-dimethylbenzene",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003482,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
768,-9,o-xylene,95-47-6,CW,XYLO,ug/l,WT,W,NF,-9,-9,-9,-9,RWS00011,,,Concentration,not specified,Xylène-ortho,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS000963,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
778,-9,zinc,7440-66-6,CW,ZN,ug/l,WT,W,FM-CA-0.45,-9,-9,-9,-9,MTWD0057,,,Concentration,not specified,zinc,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002678,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
779,-9,zinc,7440-66-6,CW,ZN,ug/l,WT,W,FM-CA-0.45~ACD,-9,-9,-9,-9,MTWD0057,,,Concentration,not specified,zinc,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002678,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
824,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,ICES0209,ICES0209,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
825,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Crustacean,107616,Palaemon serratus,ICES0211,ICES0211,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Palaemon serratus (ITIS: 96451: WoRMS 107616) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Palaemon serratus (ITIS: 96451: WoRMS 107616) [Subcomponent: muscle tissue],Palaemon serratus (ITIS: 96451: WoRMS 107616),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007559,S09133,S104,S1131,S1218,S1319,S1430,S152
826,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,LI,W,-9,-9,Fish,127143,Pleuronectes platessa,HCBWCF24,HCBWCF24,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: liver]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: liver],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006630,S09133,S104,S1131,S1216,S1319,S1430,S152
827,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127143,Pleuronectes platessa,HCBWCF27,HCBWCF27,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006632,S09133,S104,S1131,S1218,S1319,S1430,S152
828,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126440,Pollachius pollachius,ICES0216,ICES0216,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue],Pollachius pollachius (ITIS: 164728: WoRMS 126440),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007565,S09133,S104,S1131,S1218,S1319,S1430,S152
830,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127144,Reinhardtius hippoglossoides,ICES0431,ICES0431,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144) [Subcomponent: muscle tissue],Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007575,S09133,S104,S1131,S1218,S1319,S1430,S152
831,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127186,Salmo salar,ICES0219,ICES0219,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Salmo salar (ITIS: 161996: WoRMS 127186) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Salmo salar (ITIS: 161996: WoRMS 127186) [Subcomponent: muscle tissue],Salmo salar (ITIS: 161996: WoRMS 127186),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007577,S09133,S104,S1131,S1218,S1319,S1430,S152
832,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127023,Scomber scombrus,ICES0223,ICES0223,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue],Scomber scombrus (ITIS: 172414: WoRMS 127023),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007119,S09133,S104,S1131,S1218,S1319,S1430,S152
833,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127150,Scophthalmus rhombus,ICES0418,ICES0418,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Scophthalmus rhombus (ITIS: 172749: WoRMS 127150) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Scophthalmus rhombus (ITIS: 172749: WoRMS 127150) [Subcomponent: muscle tissue],Scophthalmus rhombus (ITIS: 172749: WoRMS 127150),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007585,S09133,S104,S1131,S1218,S1319,S1430,S152
834,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,105814,Scyliorhinus canicula,ICES0224,ICES0224,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Scyliorhinus canicula (ITIS: 160065: WoRMS 105814) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Scyliorhinus canicula (ITIS: 160065: WoRMS 105814) [Subcomponent: muscle tissue],Scyliorhinus canicula (ITIS: 160065: WoRMS 105814),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007587,S09133,S104,S1131,S1218,S1319,S1430,S152
835,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127160,Solea solea,ICES0226,ICES0226,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Solea solea (ITIS: 173002: WoRMS 127160) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Solea solea (ITIS: 173002: WoRMS 127160) [Subcomponent: muscle tissue],Solea solea (ITIS: 173002: WoRMS 127160),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007591,S09133,S104,S1131,S1218,S1319,S1430,S152
836,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,105923,Squalus acanthias,ICES0410,ICES0410,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Squalus acanthias (ITIS: 160617: WoRMS 105923) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Squalus acanthias (ITIS: 160617: WoRMS 105923) [Subcomponent: muscle tissue],Squalus acanthias (ITIS: 160617: WoRMS 105923),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007595,S09133,S104,S1131,S1218,S1319,S1430,S152
839,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127427,Zeus faber,ICES0228,ICES0228,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue],Zeus faber (ITIS: 166287: WoRMS 127427),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007601,S09133,S104,S1131,S1218,S1319,S1430,S152
840,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126281,Anguilla anguilla,ICES0177,ICES0177,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue],Anguilla anguilla (ITIS: 161128: WoRMS 126281),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006784,S09133,S104,S1131,S1218,S1319,S1430,S152
841,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,ICES0181,ICES0181,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
842,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126417,Clupea harengus,HCBWCF34,HCBWCF34,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Clupea harengus (ITIS: 161722: WoRMS 126417) [Subcomponent: muscle tissue],Clupea harengus (ITIS: 161722: WoRMS 126417),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006620,S09133,S104,S1131,S1218,S1319,S1430,S152
892,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,HCBWCF01,HCBWCF01,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
893,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,ICES0186,ICES0186,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
894,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,150637,Eutrigla gurnardus,ICES0187,ICES0187,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue],Eutrigla gurnardus (ITIS: 167044: WoRMS 150637),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007518,S09133,S104,S1131,S1218,S1319,S1430,S152
895,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,HCBWCF31,HCBWCF31,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006605,S09133,S104,S1131,S1218,S1319,S1430,S152
896,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127146,Lepidorhombus whiffiagonis,ICES0193,ICES0193,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146) [Subcomponent: muscle tissue],Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007529,S09133,S104,S1131,S1218,S1319,S1430,S152
897,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,105876,Leucoraja naevus,ICES0194,ICES0194,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Leucoraja naevus (ITIS: 564143: WoRMS 105876) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Leucoraja naevus (ITIS: 564143: WoRMS 105876) [Subcomponent: muscle tissue],Leucoraja naevus (ITIS: 564143: WoRMS 105876),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007531,S09133,S104,S1131,S1218,S1319,S1430,S152
898,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,LI,W,-9,-9,Fish,127139,Limanda limanda,HCBWCF08,HCBWCF08,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver],Limanda limanda (ITIS: 172881: WoRMS 127139),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006607,S09133,S104,S1131,S1216,S1319,S1430,S152
899,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,127139,Limanda limanda,HCBWCF11,HCBWCF11,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue],Limanda limanda (ITIS: 172881: WoRMS 127139),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE006608,S09133,S104,S1131,S1218,S1319,S1430,S152
901,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126554,Lophius budegassa,ICES0195,ICES0195,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue],Lophius budegassa (ITIS: 164502: WoRMS 126554),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007534,S09133,S104,S1131,S1218,S1319,S1430,S152
902,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126555,Lophius piscatorius,ICES0196,ICES0196,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue],Lophius piscatorius (ITIS: 164501: WoRMS 126555),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007536,S09133,S104,S1131,S1218,S1319,S1430,S152
903,OC-CL,hexachlorobenzene,118-74-1,CF,HCB,-9,MU,W,-9,-9,Fish,126437,Melanogrammus aeglefinus,ICES0200,ICES0200,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit wet weight of biota {Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue]},Concentration,not specified,hexachlorobenzene,per unit wet weight of,biota,Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue],Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002531,S055,MAT01963,BE007541,S09133,S104,S1131,S1218,S1319,S1430,S152
